Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.4, 0.1, 0.5]",2025,38.0,7.0462,0.8733,1.1295,5.2698
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,76.0,7.5075,0.8255,1.2509,6.0728
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.1, 0.7]",123,70.0,6.8528,0.8385,1.0819,5.4615
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,14.0,8.2313,0.8391,1.3053,6.7283
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.5, 0.3, 0.2]",2025,26.0,7.1778,0.8704,1.0618,5.4518
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.7, 0.2, 0.1]",2025,42.0,8.4189,0.8657,1.2077,6.4116
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,123,92.0,7.3108,0.8709,1.0483,5.8508
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.3, 0.6]",123,40.0,6.9823,0.8461,1.0677,5.5222
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.4, 0.3]",123,90.0,7.2891,0.8368,1.0566,5.779
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.1, 0.8]",2025,122.0,7.5026,0.816,1.2691,5.3761
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,123,13.0,8.3138,0.7505,1.1569,6.5466
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.4, 0.5]",123,68.0,6.7487,0.8547,1.0637,5.4471
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,2025,10.0,8.8418,0.8237,1.1928,6.5254
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.6, 0.3, 0.1]",42,9.0,8.4875,0.8385,1.3042,6.9387
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,29.0,7.0152,0.8727,1.1149,5.8063
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.5, 0.3]",123,12.0,8.4636,0.7302,1.1949,6.646
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,32.0,7.379,0.8521,1.2069,6.0462
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,35.0,8.1547,0.8333,1.1487,6.508
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,123,26.0,8.1189,0.8432,1.1205,6.7076
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.4, 0.3]",2025,75.0,7.4847,0.8507,1.1355,5.6331
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.5, 0.3]",2025,31.0,8.5084,0.7537,1.2508,6.1201
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.2, 0.5]",123,5.0,8.2822,0.7771,1.2727,6.4592
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,42,3.0,8.4727,0.7852,1.3323,6.8723
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,123,39.0,8.0052,0.7974,1.1761,6.4505
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.4, 0.5]",123,24.0,8.8528,0.5871,1.2371,6.6103
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.7, 0.2]",123,28.0,7.0359,0.8428,1.0917,5.707
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,2025,20.0,7.3879,0.8704,1.0758,5.5809
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.6, 0.1, 0.3]",2025,19.0,8.5141,0.8351,1.2403,6.384
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.2, 0.4]",2025,75.0,7.5051,0.853,1.2044,5.6256
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,42,76.0,7.3964,0.8336,1.2232,5.9806
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.2, 0.7]",123,32.0,8.7533,0.5638,1.2633,6.3899
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.7, 0.1]",2025,42.0,7.083,0.8721,1.0451,5.3594
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.3, 0.5]",123,90.0,7.4158,0.8362,1.1168,5.7278
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,123,61.0,7.8569,0.8675,1.1084,6.5435
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,42,135.0,7.1564,0.844,1.1985,5.651
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,30.0,7.1434,0.8544,1.2191,5.8018
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,42,76.0,7.5286,0.8504,1.1984,6.3071
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.2, 0.6]",2025,53.0,7.0762,0.8646,1.118,5.1087
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,12.0,8.7005,0.8328,1.2483,6.49
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.2, 0.7]",42,42.0,7.211,0.818,1.272,5.7807
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,123,41.0,6.9441,0.8721,1.0385,5.6548
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.1, 0.7]",123,39.0,8.0046,0.6752,1.2564,6.0932
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,24.0,7.1304,0.8733,1.0611,5.671
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.5, 0.2]",2025,26.0,8.3388,0.8553,1.1145,6.25
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.2, 0.3]",42,22.0,7.9142,0.853,1.2935,6.4064
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.5, 0.4]",123,37.0,8.3125,0.699,1.2084,6.3461
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.2, 0.7]",42,135.0,7.2801,0.807,1.289,5.6359
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,2025,38.0,7.1487,0.8698,1.0692,5.2981
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,14.0,8.5119,0.8588,1.3237,6.9626
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,123,20.0,7.0719,0.8709,1.0547,5.7105
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,42,26.0,7.2203,0.8527,1.1946,5.6922
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,26.0,8.9012,0.7493,1.3094,6.4913
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,2025,8.0,8.5838,0.8081,1.3161,6.3217
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.3, 0.2]",2025,31.0,8.3172,0.8553,1.1886,6.2892
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,2025,23.0,7.3042,0.8628,1.0657,5.6714
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.7, 0.2]",42,76.0,7.4443,0.8122,1.1887,5.9414
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,2025,95.0,7.5101,0.8623,1.0512,5.695
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.3, 0.6]",42,25.0,7.2869,0.8249,1.2926,5.8002
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.2, 0.6]",123,57.0,6.6986,0.8602,1.0866,5.6018
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,75.0,7.6267,0.8461,1.207,5.6547
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,42,29.0,7.1434,0.8556,1.2298,5.8505
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,2025,95.0,7.3778,0.8594,1.0704,5.5914
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,123,54.0,6.7392,0.8686,1.0549,5.3786
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.1, 0.7]",2025,25.0,7.2889,0.8519,1.2552,5.3557
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.5, 0.3]",123,70.0,6.6486,0.8648,1.0614,5.8051
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.3, 0.5]",42,114.0,7.2303,0.8168,1.2385,5.6688
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.5, 0.1, 0.4]",2025,28.0,7.0626,0.8669,1.138,5.2806
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,26.0,7.2243,0.8698,1.0986,5.7242
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.6, 0.2, 0.2]",2025,23.0,8.2967,0.8382,1.2194,6.1481
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,28.0,8.8938,0.8544,1.2179,6.784
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.3, 0.6, 0.1]",42,6.0,8.2161,0.8218,1.3209,6.6956
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,2025,117.0,7.2233,0.8617,1.0602,5.4374
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,123,22.0,7.3057,0.8704,1.0631,5.9316
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.6, 0.1]",42,29.0,7.22,0.8446,1.1948,5.8159
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.7, 0.2]",2025,95.0,7.4383,0.8495,1.0607,5.4836
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.5, 0.4]",2025,27.0,7.1654,0.8472,1.063,5.4186
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,22.0,7.5474,0.8634,1.0914,5.7901
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.4, 0.2, 0.4]",2025,41.0,7.0058,0.875,1.097,5.2891
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.6, 0.1]",2025,30.0,7.2149,0.8727,1.0499,5.4429
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,4.0,8.3057,0.8272,1.14,6.747
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,2025,28.0,8.5111,0.8006,1.2501,6.2735
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.8, 0.1, 0.1]",123,26.0,7.1654,0.8683,1.0486,5.8024
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,123,26.0,7.0522,0.8634,1.0664,5.7479
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,42,76.0,7.4146,0.8347,1.1921,5.9903
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,14.0,8.2705,0.7702,1.3252,6.6235
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,42,9.0,8.3565,0.7754,1.3418,6.7745
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,111.0,7.5793,0.8509,1.0637,5.6732
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.6, 0.3]",2025,39.0,6.92,0.8623,1.0835,5.168
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.4, 0.2]",2025,75.0,7.3977,0.8571,1.0718,5.6334
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.4, 0.1, 0.5]",123,28.0,7.9589,0.7855,1.1857,6.2704
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.6, 0.1, 0.3]",123,115.0,7.183,0.8582,1.0856,5.6825
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.4, 0.3, 0.3]",123,51.0,6.8724,0.8692,1.0449,5.5175
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,42,16.0,8.7712,0.7358,1.3529,6.8775
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,11.0,8.6694,0.8,1.2278,6.9194
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,123,111.0,7.1053,0.8559,1.0557,5.6393
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,92.0,7.4412,0.8466,1.0898,5.9001
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,42,38.0,7.0255,0.8538,1.2041,5.7047
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.4, 0.3, 0.3]",2025,5.0,8.8993,0.8038,1.2872,6.4869
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.4, 0.4]",42,95.0,7.3152,0.8197,1.2129,5.7816
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.6, 0.1, 0.3]",42,40.0,7.1695,0.8452,1.2175,5.6624
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.5, 0.1, 0.4]",42,49.0,6.9939,0.8463,1.1922,5.6058
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,23.0,7.1567,0.8371,1.1973,5.7653
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,123,111.0,7.1801,0.8715,1.0424,5.659
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,2025,23.0,7.1803,0.8663,1.0784,5.4752
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,75.0,7.5155,0.8553,1.1367,5.6444
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.2, 0.7]",123,26.0,7.2897,0.8275,1.1249,5.6707
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.4, 0.5]",2025,75.0,7.758,0.8252,1.226,5.5348
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.5, 0.1, 0.4]",123,24.0,7.0315,0.8704,1.074,5.6707
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.2, 0.6]",2025,95.0,7.4861,0.8391,1.235,5.383
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.6, 0.3]",42,6.0,11.2412,0.2469,1.4787,7.8359
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.8, 0.1, 0.1]",42,44.0,8.2401,0.8628,1.2927,6.7321
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,20.0,42,41.0,7.0039,0.8475,1.1924,5.5518
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.5, 0.4]",42,119.0,7.2698,0.8099,1.1963,5.7454
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.1, 0.7]",42,26.0,7.296,0.8307,1.2825,5.7889
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.1, 0.6]",42,46.0,6.9838,0.8423,1.2423,5.6266
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,123,14.0,8.4207,0.8177,1.1275,6.8363
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.2, 0.6]",123,11.0,9.4018,0.5482,1.2773,6.9212
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,34.0,7.1443,0.866,1.0941,5.4608
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,2025,32.0,7.9995,0.8611,1.2398,5.9312
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,2025,34.0,7.174,0.875,1.0498,5.5179
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,2025,23.0,8.0247,0.7703,1.2577,5.834
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,2025,13.0,8.4444,0.8443,1.2346,6.2663
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.5, 0.4]",42,23.0,7.2474,0.8336,1.1727,5.7735
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,6.0,8.2522,0.8261,1.3649,6.7063
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,29.0,7.2262,0.8654,1.0975,5.4952
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,42,17.0,8.0565,0.8333,1.312,6.7094
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.6, 0.1]",123,41.0,6.946,0.8704,1.0493,5.6448
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.4, 0.4, 0.2]",2025,19.0,8.3223,0.8463,1.2107,6.2882
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.3, 0.2]",123,100.0,7.1261,0.8617,1.0437,5.6831
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,42,23.0,7.3271,0.8506,1.2026,5.8659
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.4, 0.3]",42,14.0,7.2951,0.8388,1.2173,5.8726
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,100.0,7.2345,0.8388,1.2083,5.8111
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,42,40.0,7.3901,0.844,1.205,5.8201
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.3, 0.6]",123,73.0,7.6849,0.8055,1.154,5.844
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,42,14.0,8.1519,0.8067,1.3519,6.6421
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,2025,33.0,8.1734,0.8582,1.1251,6.2205
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.3, 0.6]",42,103.0,7.4414,0.8,1.2866,5.7418
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,38.0,7.249,0.8681,1.0956,5.4808
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.6, 0.3, 0.1]",123,50.0,7.0436,0.8779,1.0668,5.7052
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.5, 0.3]",2025,42.0,7.1288,0.8709,1.0719,5.2745
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,118.0,7.4018,0.8605,1.0452,6.0229
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.4, 0.2, 0.4]",123,31.0,6.9373,0.859,1.0313,5.6192
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,42,5.0,8.4657,0.8455,1.2952,6.7532
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.5, 0.3]",42,23.0,7.9444,0.7641,1.3418,6.2758
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,42,46.0,7.2135,0.8527,1.1968,5.664
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.1, 0.7]",2025,103.0,7.4368,0.8293,1.2477,5.4266
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,42,40.0,7.1627,0.8521,1.2022,5.6806
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.3, 0.2]",42,76.0,7.3629,0.8342,1.2057,5.9429
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.7, 0.1, 0.2]",123,19.0,8.1919,0.842,1.1218,6.7157
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,123,113.0,7.1054,0.849,1.0562,5.6267
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.6, 0.2, 0.2]",42,113.0,7.1028,0.8492,1.1921,5.7427
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.5, 0.2]",123,44.0,6.7974,0.8704,1.0158,5.4591
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.1, 0.4]",123,12.0,8.1936,0.8385,1.1824,6.6688
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.8, 0.1, 0.1]",42,82.0,7.4583,0.848,1.206,6.1288
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.5, 0.4]",123,26.0,7.1851,0.8304,1.0584,5.596
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,2025,19.0,7.4634,0.8646,1.0443,5.6837
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,42,76.0,7.395,0.8533,1.1923,6.0902
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,82.0,7.6109,0.8513,1.1918,5.6225
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.5, 0.2, 0.3]",2025,34.0,7.0844,0.8675,1.0572,5.3465
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,33.0,7.5029,0.86,1.0631,5.6016
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.8, 0.1, 0.1]",42,29.0,7.3527,0.8359,1.2172,5.8633
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.5, 0.4, 0.1]",2025,11.0,8.6229,0.8457,1.1917,6.5221
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.3, 0.1, 0.6]",123,24.0,7.0897,0.8565,1.0964,5.6058
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.1, 0.5, 0.4]",2025,81.0,7.5793,0.8351,1.1722,5.5529
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.7, 0.1]",123,13.0,8.4205,0.8301,1.1256,7.042
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.5, 0.1]",2025,81.0,7.5117,0.8628,1.05,5.6908
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.5, 0.3]",42,83.0,7.3848,0.8168,1.201,5.8928
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.6, 0.2]",2025,29.0,7.1895,0.8779,1.0621,5.3967
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.3, 0.2, 0.5]",123,142.0,7.0904,0.8455,1.0863,5.5574
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.1, 0.4, 0.5]",42,25.0,7.3327,0.822,1.2058,5.856
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,42,49.0,7.1295,0.8452,1.1927,5.6064
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.2, 0.7, 0.1]",123,22.0,7.1043,0.8692,1.0292,5.8743
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,42,52.0,7.7751,0.7969,1.3385,6.1279
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.6, 0.2, 0.2]",42,14.0,8.0147,0.8388,1.3369,6.5615
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.4, 0.4, 0.2]",123,52.0,6.854,0.8733,1.0316,5.5732
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.6, 0.1, 0.3]",42,6.0,8.3448,0.8125,1.3361,6.7501
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.7, 0.1, 0.2]",42,40.0,7.1114,0.8463,1.184,5.7921
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.3, 0.6]",123,92.0,8.3388,0.6442,1.2436,6.1764
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.4, 0.4, 0.2]",123,115.0,7.1182,0.8588,1.0506,5.5988
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,36.0,7.5786,0.8408,1.2362,5.9775
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.7, 0.1, 0.2]",42,76.0,7.4193,0.844,1.2343,5.991
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,123,82.0,7.3255,0.8409,1.0752,5.8781
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.4, 0.4]",123,21.0,8.2872,0.7479,1.1654,6.4147
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.001,"[0.7, 0.2, 0.1]",2025,27.0,7.3627,0.8733,1.0773,5.4661
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.5, 0.2, 0.3]",123,111.0,7.1461,0.8582,1.0576,5.6707
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,62.0,6.6969,0.8715,1.0468,5.4976
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.0001,"[0.2, 0.7, 0.1]",42,76.0,7.4749,0.8272,1.1896,6.0394
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.2, 0.2, 0.6]",2025,17.0,9.005,0.646,1.3607,6.0295
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.4, 0.1, 0.5]",2025,14.0,8.4655,0.8041,1.305,6.1225
CNN,Scalarization,"('next_activity', 'next_time', 'remaining_time')",0.01,"[0.1, 0.3, 0.6]",42,17.0,9.0271,0.543,1.4624,6.353
