Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,73.0,41.196,0.2031,1.9706,33.5783
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,123,168.0,38.0484,0.2239,1.9305,31.8206
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,123,19.0,53.9814,0.0409,1.9687,46.1138
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,2025,3.0,54.0629,0.0424,2.4597,45.5409
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,15.0,48.4931,0.1201,1.9456,41.4676
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,29.0,42.3086,0.1524,1.9884,34.1336
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,24.0,53.9478,0.0409,1.9669,46.1167
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,123,4.0,58.3109,0.0409,1.967,50.096
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,42,5.0,53.6929,0.0404,2.0,44.6556
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,123,3.0,57.6594,0.0409,1.9666,49.2868
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,2025,4.0,47.862,0.1121,2.3787,40.471
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,42,80.0,40.8478,0.1876,1.9679,32.9553
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,123,200.0,33.9548,0.2112,1.9392,28.1141
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,42,186.0,33.4477,0.1981,1.9712,26.13
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,10.0,49.3934,0.1061,2.0075,40.8767
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,42,184.0,36.0988,0.2518,1.9614,28.9853
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,3.0,57.3102,0.0424,2.9663,48.4054
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,123,34.0,47.362,0.2207,1.9384,40.8562
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,6.0,61.0722,0.1274,2.1216,53.3067
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,2025,16.0,47.7004,0.1238,2.3397,40.4372
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,13.0,53.6184,0.0404,2.0,44.6045
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,123,116.0,41.8919,0.1454,1.9431,35.5428
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,42,56.0,47.9519,0.1408,1.9692,39.9589
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,18.0,53.2239,0.0424,2.3652,45.1137
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,2025,11.0,56.6545,0.0424,2.3668,48.5841
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,2025,18.0,47.7158,0.1195,2.3371,40.4938
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,2025,199.0,37.2136,0.2191,2.3362,31.7464
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,200.0,34.3532,0.1923,2.3377,28.3909
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,42,56.0,48.0442,0.122,2.0003,39.9313
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,2025,72.0,43.9798,0.2633,2.3529,37.3705
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,123,13.0,48.4417,0.1121,1.9671,41.4695
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,29.0,48.0676,0.1451,1.9397,41.3106
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,4.0,48.1405,0.0985,2.3748,40.7589
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,2025,199.0,34.0248,0.204,2.3325,28.359
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,123,13.0,48.4135,0.1191,1.9383,41.4837
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,71.0,39.129,0.1486,2.3495,32.6553
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,1.0,63.8479,0.0552,2.9659,53.3101
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,2025,3.0,54.3934,0.0424,2.3802,46.0529
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,123,13.0,48.4426,0.1131,1.9469,41.4289
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,42,174.0,34.5352,0.2253,1.9743,26.8509
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,2.0,53.6528,0.0404,2.0014,44.617
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,42,1.0,54.5642,0.0404,1.9995,45.3086
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,36.0,44.5612,0.2333,2.3391,38.0425
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,42,26.0,53.6132,0.0404,1.9999,44.605
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,20.0,53.9164,0.0409,1.9681,46.127
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,123,192.0,33.1705,0.2013,1.9385,27.1067
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,178.0,34.9511,0.2056,1.9436,28.4183
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,42,8.0,48.3913,0.1205,2.0016,40.1012
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,35.0,47.6055,0.1327,1.993,39.4746
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,123,200.0,34.2058,0.2335,1.9279,28.3818
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,2025,14.0,47.7154,0.1171,2.3347,40.4481
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,156.0,39.6778,0.2676,2.3635,32.9031
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,20.0,42,14.0,48.0261,0.1272,1.9739,39.8735
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,123,11.0,59.4216,0.0409,1.9673,51.1454
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,49.0,47.5012,0.1257,2.3667,40.3411
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,2025,28.0,53.2208,0.0424,2.3665,45.1112
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,2025,16.0,47.6937,0.1248,2.3448,40.4867
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,2025,21.0,53.2214,0.0424,2.3653,45.1115
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,2025,1.0,54.743,0.0424,2.3654,46.6336
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,2.0,54.2009,0.0404,1.9995,45.0785
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,100.0,45.2916,0.1549,2.3325,38.3877
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,42,6.0,55.0415,0.0404,2.0018,45.9041
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,42,18.0,48.0617,0.1211,1.966,39.9676
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,105.0,37.0621,0.2115,1.9747,29.4595
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,42,8.0,48.0766,0.1256,1.9712,39.9366
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,42,26.0,53.6207,0.0404,1.9996,44.6093
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,2025,18.0,47.7259,0.1224,2.3417,40.4582
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,49.0,45.9374,0.1147,2.3306,39.0318
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,76.0,44.3447,0.256,1.9414,38.2688
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,42,5.0,53.6926,0.0404,1.9996,44.6557
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,42,73.0,47.8581,0.142,1.9766,39.7893
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,42,35.0,47.84,0.1277,1.9727,39.8291
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,123,199.0,34.1275,0.2071,1.9382,27.8156
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,2025,18.0,47.6769,0.1191,2.3376,40.4761
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,42,158.0,37.2772,0.2394,1.9617,29.7799
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,119.0,40.3976,0.1662,2.3347,34.3848
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,42,18.0,47.9,0.1325,1.9813,39.7574
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,42,18.0,53.6375,0.0404,1.9999,44.6054
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,23.0,47.827,0.1416,1.9839,39.8533
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,123,198.0,32.8614,0.2085,1.9398,26.7731
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,99.0,43.1728,0.1412,1.9405,36.2875
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,123,7.0,58.8056,0.1041,2.1105,50.727
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,42,141.0,38.8365,0.2705,1.9856,30.4214
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,123,35.0,44.5669,0.1282,1.9479,37.8528
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,42,6.0,53.5994,0.0404,1.9996,44.6034
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,123,6.0,59.7917,0.0409,1.968,51.5568
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,123,175.0,33.6248,0.2029,1.9372,27.5042
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,168.0,33.4707,0.1974,1.9692,25.9802
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,199.0,38.5689,0.2934,1.9412,31.7473
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,9.0,56.9387,0.0335,2.1423,48.49
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,2025,196.0,36.9265,0.2227,2.3225,31.214
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,123,128.0,40.4254,0.2258,1.9264,34.0496
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,8.0,48.4118,0.1204,2.0141,40.1508
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,37.0,46.3241,0.1172,1.9339,39.3428
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,5.0,48.6997,0.0941,1.9781,41.6333
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,22.0,46.3212,0.1156,1.9682,39.2104
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,65.0,45.3154,0.1974,2.3484,38.8574
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,123,199.0,35.939,0.1947,1.9384,29.6628
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,18.0,47.7335,0.1211,2.3456,40.4209
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,2025,28.0,53.2208,0.0424,2.3652,45.1115
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,129.0,35.5107,0.2128,1.9426,29.0932
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,28.0,53.2176,0.0424,2.3666,45.1108
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,123,154.0,39.6255,0.1903,1.9308,33.3425
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,5.0,53.6947,0.0404,2.0002,44.657
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,49.0,47.4141,0.1261,2.3666,40.2762
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,2025,80.0,44.1078,0.2693,2.3385,37.5685
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,7.0,47.8802,0.0881,1.9708,40.6236
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,68.0,47.7089,0.2066,1.9463,41.1727
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,34.0,53.8748,0.0409,1.9665,46.1521
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,42,184.0,33.2983,0.2025,1.9759,25.7748
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,3.0,54.5921,0.0424,2.3652,46.2761
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,123,200.0,33.6226,0.2053,1.9408,27.1613
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,199.0,32.359,0.1986,1.9393,26.218
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,42,188.0,33.6513,0.2216,1.9752,26.0557
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,34.0,47.9312,0.1066,1.9537,40.9053
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,123,2.0,57.7029,0.0409,1.9846,49.326
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,42,2.0,53.6699,0.0404,1.9995,44.6136
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,42,1.0,53.7315,0.0404,1.9996,44.6339
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,65.0,42.3592,0.2803,1.9725,34.3915
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,199.0,33.8537,0.237,2.3385,27.5068
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,34.0,44.613,0.2394,1.9736,36.7299
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,123,55.0,44.7976,0.2775,1.9462,38.3745
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,123,7.0,55.4122,0.0409,1.9683,47.3036
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,123,51.0,44.8002,0.2737,1.9485,38.389
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,15.0,47.9392,0.1503,1.9627,41.1987
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,2025,18.0,47.6798,0.1327,2.3366,40.4547
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,123,9.0,57.2801,0.0245,1.9665,48.9274
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,1.0,58.8682,0.0978,2.3097,456.4119
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,18.0,53.6379,0.0404,2.0003,44.6056
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,2025,180.0,33.9543,0.1937,2.335,28.1838
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,2025,169.0,34.6096,0.1961,2.3342,28.6912
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,123,30.0,53.8886,0.0409,1.9667,46.1286
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,42,128.0,36.4482,0.2,1.9725,28.9625
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,17.0,47.5918,0.1325,2.3495,40.3954
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,2025,6.0,55.1868,0.0424,2.3652,47.105
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,123,35.0,48.7569,0.1037,1.9542,41.5637
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,123,16.0,58.7322,0.0409,1.9668,50.2401
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,123,5.0,57.5831,0.0335,1.9666,49.3974
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,180.0,37.3532,0.2799,2.3524,30.7598
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,45.0,45.637,0.1522,2.0087,37.5702
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,105.0,40.6336,0.1641,1.9399,34.0122
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,2.0,48.0226,0.1038,2.3718,40.6361
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,123,46.0,44.9555,0.2543,1.9438,38.5488
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,123,45.0,44.8363,0.1223,1.9392,38.3245
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,2025,1.0,53.3806,0.0344,2.3652,45.2565
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,42,13.0,53.613,0.0404,2.0011,44.606
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,20.0,123,72.0,44.8044,0.1268,1.968,38.0604
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,14.0,47.9864,0.1201,1.9707,39.8972
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,2025,28.0,53.222,0.0424,2.3655,45.1128
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,18.0,48.1201,0.112,2.3704,40.6639
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,42,198.0,32.51,0.1532,2.0022,24.5669
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,13.0,48.7891,0.1097,2.0036,40.4453
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,42,6.0,48.2976,0.1184,2.0049,40.0405
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,123,11.0,48.4469,0.1189,1.949,41.4581
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,2025,196.0,33.5664,0.1867,2.3355,27.4971
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,18.0,48.1702,0.1222,1.9818,40.0502
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,129.0,36.5906,0.2018,1.9697,29.0744
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,48.0,44.0856,0.1602,2.3365,37.4127
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,26.0,53.6084,0.0404,2.0003,44.6062
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,2025,20.0,53.2223,0.0424,2.3651,45.1119
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,42,101.0,41.618,0.2777,1.9699,33.7004
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,42,37.0,47.9165,0.137,1.9673,39.8777
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,18.0,53.8839,0.0409,1.9681,46.1176
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,2025,199.0,33.0526,0.196,2.3392,27.1128
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,2025,69.0,43.9323,0.2622,2.3416,37.5392
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,10.0,48.2227,0.1016,2.0024,39.9757
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,42,154.0,34.3078,0.2027,1.9707,26.9625
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,2025,46.0,47.4509,0.1264,2.3392,40.232
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,123,18.0,53.8739,0.0409,1.9676,46.1295
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,2025,12.0,58.8113,0.0424,2.3653,50.8068
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,21.0,53.2211,0.0424,2.366,45.1109
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,2025,5.0,57.8916,0.0424,2.3652,49.6388
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,18.0,47.6992,0.127,2.3388,40.4995
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,2025,2.0,54.2257,0.0424,2.3663,46.0039
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,123,6.0,56.6497,0.0409,1.9667,48.5015
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,89.0,41.7878,0.2363,2.3372,35.8656
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,123,34.0,47.4261,0.2646,1.9436,41.021
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,42,6.0,53.6009,0.0404,2.0007,44.6035
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,194.0,34.3905,0.2441,1.9676,26.9058
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,172.0,34.3293,0.1999,1.9699,26.683
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,42,8.0,53.6091,0.0404,2.0014,44.606
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,42,198.0,33.2839,0.2049,1.9713,25.2977
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,42,153.0,38.3442,0.2007,1.9601,30.7743
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,194.0,38.3064,0.281,1.945,31.0498
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,5.0,48.4397,0.12,1.9882,41.4449
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,123,53.0,44.3858,0.2597,1.9451,38.0554
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,45.0,44.7775,0.2525,1.9729,36.8788
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,151.0,38.4587,0.2867,1.9535,31.7246
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,10.0,48.2619,0.1097,2.0067,40.1331
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,2025,1.0,54.2014,0.0424,2.3662,46.0595
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,172.0,33.4851,0.1995,2.3403,27.1508
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,199.0,34.8076,0.1978,1.9423,28.4835
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,42,14.0,48.2257,0.1211,2.0034,40.0424
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,42,13.0,53.6116,0.0404,1.9995,44.6059
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,42,198.0,33.9425,0.2059,1.9675,26.3319
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,2025,87.0,43.447,0.1324,2.3666,36.7833
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,2025,196.0,34.4839,0.1882,2.3337,28.4088
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,5.0,53.6928,0.0404,1.9996,44.6559
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,42,28.0,48.1255,0.1251,2.0013,39.9281
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,198.0,33.003,0.2003,1.9394,26.601
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,2025,198.0,36.246,0.2154,2.3279,30.3206
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,76.0,47.4606,0.1504,1.9443,40.6775
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,42,13.0,53.6129,0.0404,2.0001,44.6067
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,2025,12.0,47.7944,0.1157,2.3665,40.4776
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,42,5.0,54.2627,0.0404,1.9998,45.1967
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,195.0,33.8578,0.2509,1.9316,27.4403
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,42,14.0,48.1653,0.1257,2.0018,40.0094
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,2025,196.0,34.5066,0.1996,2.3398,28.5618
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,2025,200.0,35.2398,0.1989,2.3409,29.2014
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,42,132.0,36.9217,0.2378,1.9647,29.6418
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,123,18.0,53.8739,0.0409,1.9667,46.1271
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,2025,17.0,47.6605,0.1284,2.3309,40.4291
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,172.0,33.6356,0.1865,2.3417,27.4425
