Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,88.0,30.8101,0.4931,1.8787,27.6772
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,8.0,32.9854,0.4499,1.8749,29.8744
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,123,128.0,30.1591,0.5802,1.844,25.7654
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,123,11.0,32.9865,0.4322,2.0432,28.5294
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,2025,3.0,35.7334,0.2959,2.1504,28.682
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,73.0,27.9803,0.5052,2.0285,23.6182
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,20.0,30.8768,0.5178,1.7925,28.1134
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,3.0,33.4405,0.3469,2.0573,28.8108
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,123,11.0,33.9704,0.2384,2.0608,29.0436
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,42,14.0,34.0376,0.3004,1.9049,30.2638
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,123,6.0,33.5059,0.2995,2.0552,28.8472
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,2025,105.0,30.3877,0.5173,2.0569,23.8173
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,42,42.0,31.4777,0.4759,1.8798,28.2392
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,123,177.0,29.6456,0.5531,1.9483,25.0252
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,42,53.0,31.3611,0.4818,1.8755,28.0302
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,66.0,28.3524,0.5161,1.8298,25.8241
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,42,93.0,31.0634,0.5534,1.7841,27.9875
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,16.0,35.4956,0.3909,2.1508,28.6238
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,123,28.0,31.9542,0.5589,1.963,27.9004
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,46.0,30.9719,0.5363,2.0136,26.6617
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,2025,72.0,30.645,0.5664,1.9839,24.0088
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,8.0,33.2018,0.4262,1.8844,29.8212
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,123,105.0,28.914,0.5317,1.9714,24.0899
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,42,52.0,29.3953,0.549,1.7672,26.6177
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,20.0,35.8086,0.3633,2.1518,28.7605
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,2025,3.0,35.4625,0.3533,2.1489,28.5591
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,2025,37.0,32.8769,0.571,1.9214,26.3671
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,2025,46.0,33.5168,0.5414,2.1035,26.7416
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,96.0,32.0989,0.4927,2.1393,25.1781
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,42,67.0,28.4603,0.5015,1.7692,25.4397
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,2025,75.0,32.8706,0.5512,2.1063,26.1109
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,123,97.0,28.9088,0.5403,1.9666,24.21
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,38.0,31.8547,0.5659,1.9743,27.6536
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,9.0,35.2989,0.4255,2.1445,28.5283
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,2025,74.0,32.666,0.5189,2.1159,25.7095
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,123,38.0,29.8344,0.5921,1.9018,25.4927
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,35.0,32.1689,0.5355,2.0224,25.2661
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,17.0,32.8883,0.502,2.0502,28.3437
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,2025,43.0,35.3295,0.3877,2.149,28.492
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,123,110.0,28.8743,0.5584,1.9799,24.0968
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,42,66.0,31.0928,0.5313,1.8667,27.9418
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,12.0,35.1052,0.3063,1.9105,31.2007
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,42,8.0,34.0664,0.3012,1.9064,30.2645
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,75.0,32.774,0.5686,1.8053,26.2889
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,42,5.0,33.3968,0.4067,1.8972,29.9585
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,2.0,33.4305,0.3421,2.0631,28.8042
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,123,44.0,31.378,0.4868,2.035,26.9046
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,79.0,31.0405,0.4924,2.0315,26.2897
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,42,59.0,28.2018,0.496,1.8541,25.3135
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,84.0,27.9172,0.4878,1.8482,25.0565
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,123,94.0,30.4165,0.5596,1.9515,26.0176
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,2025,108.0,30.9355,0.5283,2.0106,24.3402
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,84.0,32.6459,0.5124,2.1252,25.5961
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,20.0,42,35.0,28.7479,0.5022,1.8501,26.1237
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,123,10.0,32.9147,0.4469,2.0479,28.3298
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,75.0,31.387,0.5169,2.0441,24.4319
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,2025,9.0,35.3072,0.3767,2.1438,28.2502
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,2025,35.0,33.8844,0.5406,2.1042,27.1344
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,2025,24.0,34.9422,0.4818,2.1343,28.3423
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,2025,15.0,35.4767,0.3586,2.1439,28.463
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,3.0,34.0701,0.2889,1.8945,30.265
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,63.0,32.8409,0.5498,2.0443,26.1863
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,42,3.0,33.7386,0.3452,1.8994,30.0443
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,42,49.0,30.8653,0.5663,1.6974,27.9576
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,184.0,28.9647,0.5264,1.8926,25.9011
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,42,59.0,30.561,0.5754,1.6787,27.7716
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,42,6.0,33.9929,0.3479,1.9063,30.2591
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,2025,64.0,31.8717,0.5557,1.9301,25.0103
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,53.0,31.8044,0.5777,1.9402,25.6437
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,81.0,30.7086,0.5863,1.8521,26.6839
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,42,16.0,34.0598,0.2955,1.9055,30.2558
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,42,27.0,30.4565,0.5561,1.7333,27.5211
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,42,69.0,28.3965,0.5504,1.7854,25.9196
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,123,44.0,31.375,0.4973,2.0308,26.7387
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,2025,83.0,31.3346,0.567,1.9268,24.726
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,42,123.0,30.5225,0.5627,1.7507,27.2606
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,83.0,32.821,0.4871,2.1339,25.7936
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,65.0,32.0697,0.5707,1.9964,25.4241
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,42,46.0,28.4266,0.5238,1.8034,25.7306
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,42,3.0,33.9,0.3509,1.8934,30.194
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,18.0,31.5845,0.5882,1.7469,28.6337
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,123,142.0,29.794,0.5241,2.0147,24.9819
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,51.0,29.598,0.5115,1.9708,25.0494
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,123,4.0,33.1697,0.4732,2.0624,28.9916
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,42,42.0,31.4839,0.5008,1.8731,28.3197
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,123,85.0,29.1831,0.5417,2.0236,24.5729
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,42,16.0,33.2809,0.4042,1.8703,29.8734
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,123,20.0,33.1922,0.3214,2.0509,28.5935
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,123,97.0,30.5044,0.5127,2.0268,25.7747
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,65.0,31.0156,0.4875,1.8775,27.6704
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,96.0,31.0845,0.5844,1.9666,26.7735
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,2.0,33.1741,0.4043,2.056,28.4485
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,2025,126.0,31.6655,0.5549,1.966,25.0464
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,123,112.0,30.3379,0.5866,1.8813,26.1489
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,60.0,30.1392,0.4982,1.8241,27.3662
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,97.0,30.1705,0.573,1.9055,25.6916
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,13.0,32.9866,0.4346,2.0429,28.5065
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,4.0,32.7307,0.4594,2.0312,28.6014
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,69.0,29.995,0.5141,1.9957,25.3493
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,30.0,33.0471,0.5754,1.999,26.5611
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,123,44.0,31.3165,0.4903,2.034,26.7341
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,9.0,35.0183,0.4748,2.1447,28.2962
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,2025,5.0,35.7854,0.3496,2.1494,28.7188
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,142.0,29.4195,0.5275,2.0172,24.5642
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,9.0,36.2022,0.244,2.1512,28.842
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,123,94.0,30.5862,0.576,1.9127,26.2929
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,8.0,34.0522,0.347,1.9056,30.2651
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,111.0,30.3014,0.524,2.0125,23.8519
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,2025,35.0,33.7023,0.4827,2.1315,26.7098
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,6.0,33.2295,0.3084,2.0467,28.6843
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,38.0,31.7366,0.5682,1.8915,27.629
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,3.0,33.1693,0.4265,2.0533,28.5479
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,42,102.0,30.4293,0.5078,1.8783,27.1217
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,21.0,35.299,0.4057,2.1445,28.5383
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,123,97.0,30.2919,0.5005,2.0308,25.5725
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,73.0,30.6959,0.4952,2.0356,26.0303
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,42,42.0,31.3698,0.492,1.8729,28.0426
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,20.0,31.2839,0.5362,1.9582,27.2403
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,123,6.0,33.2464,0.353,2.0529,28.6676
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,42,1.0,34.5152,0.2893,1.8988,30.648
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,42,10.0,33.7735,0.3995,1.9017,30.2163
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,42.0,31.8207,0.5412,1.8531,28.8328
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,96.0,32.1283,0.5324,2.1171,25.0281
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,25.0,32.338,0.5183,1.8686,29.101
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,123,76.0,30.7192,0.5359,2.0221,26.0891
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,123,11.0,33.0089,0.3979,2.0463,28.4312
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,123,110.0,30.1867,0.564,1.9695,25.8463
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,38.0,30.8913,0.5858,1.9446,26.5166
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,2025,29.0,33.9777,0.5321,2.1379,27.5372
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,123,11.0,32.864,0.4352,2.0433,28.4427
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,28.0,35.0883,0.4093,2.1392,28.2102
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,79.0,28.1114,0.5191,1.7959,25.3644
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,6.0,33.6889,0.3509,1.8964,30.0706
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,2025,96.0,32.0453,0.4952,2.129,24.9333
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,2025,133.0,31.4893,0.5162,2.129,24.4261
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,123,20.0,32.7883,0.436,2.0452,28.1374
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,42,154.0,29.7367,0.5227,1.8592,26.6523
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,49.0,33.6491,0.5575,2.1078,27.2059
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,2025,26.0,35.0981,0.4746,2.1329,28.4553
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,123,82.0,29.6192,0.5477,1.9486,25.0447
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,123,11.0,32.8795,0.4474,2.0434,28.3982
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,123,2.0,33.5281,0.3065,2.0604,28.9281
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,63.0,33.4935,0.5605,2.0998,26.9563
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,42.0,30.7953,0.5734,1.6933,28.0532
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,108.0,28.7135,0.5524,1.8619,23.9743
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,11.0,35.1769,0.4521,2.1417,28.3925
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,123,92.0,30.4154,0.5698,1.958,26.1728
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,123,123.0,29.4964,0.577,1.9619,24.9783
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,2025,14.0,35.2519,0.3909,2.1368,28.258
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,42,12.0,34.0645,0.2919,1.9053,30.2762
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,20.0,123,96.0,28.7014,0.5241,2.0052,24.1032
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,40.0,30.4405,0.5513,1.7965,27.7316
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,2025,4.0,35.7087,0.3947,2.1642,28.723
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,97.0,29.2071,0.4851,2.046,22.9534
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,42,129.0,30.1053,0.5464,1.8302,26.9046
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,35.0,30.2628,0.5663,1.7705,26.9746
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,41.0,30.8125,0.5811,1.7184,26.6817
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,42,40.0,28.873,0.5354,1.8033,25.878
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,123,87.0,30.0108,0.5859,1.8487,25.6077
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,2025,179.0,31.2356,0.5266,2.1142,24.2513
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,12.0,31.4018,0.5382,1.8334,28.3176
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,102.0,30.389,0.5027,1.8733,27.1244
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,101.0,32.134,0.4932,2.1282,25.2074
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,23.0,33.8941,0.35,1.9049,30.2154
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,2025,11.0,35.1893,0.4558,2.1371,28.5352
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,42,42.0,31.5014,0.5022,1.8726,28.3005
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,42,24.0,30.9899,0.5592,1.8124,28.1207
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,21.0,32.8598,0.3749,2.0477,28.1836
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,2025,80.0,32.5256,0.5039,2.1264,25.3597
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,2025,108.0,32.2216,0.5556,1.9167,25.7082
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,5.0,33.632,0.3232,1.8942,30.0454
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,42,93.0,30.408,0.4957,1.878,27.1153
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,2025,129.0,30.157,0.5152,2.0393,23.5349
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,123,10.0,33.1019,0.3888,2.0557,28.675
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,2025,11.0,35.2085,0.4391,2.1358,28.2515
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,3.0,35.7751,0.3604,2.1632,28.7583
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,2025,4.0,35.1388,0.445,2.1353,28.2235
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,34.0,33.7042,0.5324,2.1098,27.0406
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,2025,14.0,35.6151,0.3588,2.1521,28.6456
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,123,25.0,32.9439,0.3662,2.0491,28.1994
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,66.0,32.8351,0.5666,1.9911,26.1393
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,123,23.0,32.3067,0.5549,1.9888,28.1929
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,42,2.0,33.6524,0.367,1.894,30.0846
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,65.0,31.1658,0.5047,1.872,27.7519
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,128.0,29.9797,0.4953,1.8784,26.5806
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,42,16.0,34.0412,0.2965,1.9051,30.267
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,42,102.0,30.3449,0.5018,1.8737,27.103
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,42,66.0,31.4811,0.545,1.846,28.3252
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,97.0,30.4266,0.523,2.0183,25.6953
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,84.0,29.1931,0.5365,1.9152,24.358
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,123,42.0,31.289,0.504,2.0296,26.8712
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,99.0,30.8029,0.5834,1.6981,27.8799
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,83.0,31.1485,0.5777,1.999,26.9602
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,16.0,33.2681,0.4229,1.8932,29.895
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,2025,11.0,35.2688,0.4185,2.1463,28.2799
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,121.0,31.5995,0.5145,2.1184,24.4277
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,174.0,29.4456,0.5157,2.0291,24.6488
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,35.0,30.6948,0.584,1.8333,27.6057
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,42,59.0,28.3762,0.5132,1.8474,25.7355
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,42,8.0,34.0235,0.3057,1.907,30.2629
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,42,42.0,31.6916,0.479,1.8751,28.4243
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,2025,111.0,30.5501,0.5271,2.0229,23.8162
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,3.0,35.093,0.4388,2.139,28.3086
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,2025,104.0,31.9383,0.505,2.1239,25.026
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,6.0,34.0744,0.3093,1.905,30.2649
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,42,67.0,28.1658,0.5073,1.8197,25.3904
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,97.0,30.2119,0.5113,2.0305,25.5862
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,2025,126.0,31.871,0.5671,1.8903,25.4804
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,25.0,31.0065,0.5953,1.8728,27.1011
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,42,6.0,34.019,0.2912,1.906,30.2303
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,2025,77.0,30.924,0.5245,2.04,24.2882
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,42,14.0,33.8948,0.3493,1.9046,30.1843
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,78.0,30.7214,0.5164,2.0272,26.0057
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,42,72.0,29.3269,0.5419,1.7264,26.5778
