MTL,Duration
STL,5.321134739454093
EW,9.541144329896907
DWA,10.344904109589043
RLW,11.61232584269663
UW,12.164738372093023
UW_SO,9.197047058823532
UW_O,15.856177777777779
GLS,15.264975609756098
GradDrop,6.573985401459855
CAGrad,15.847867549668875
PCGrad,17.664992125984252
GradNorm,16.530148936170214
IMTL,11.64954054054054
Nash_MTL,16.04724087591241
