Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,3.0,22.4639,0.6593,11.3434,10.0187
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.3,2025,98.0,13.6295,0.7782,5.5539,6.8994
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,123,111.0,12.7163,0.7816,5.6732,6.9252
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,55.0,12.7726,0.7688,5.5551,7.1159
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,53.0,12.5448,0.7878,5.5457,6.8842
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,6.0,14.649,0.7374,6.4115,7.8702
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,10.0,14.9023,0.7344,6.7028,7.8451
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,52.0,12.3958,0.7816,5.4706,6.8145
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,37.0,13.0185,0.7878,5.3001,6.6546
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,123,151.0,12.7829,0.7706,5.5986,6.9364
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,57.0,13.2676,0.7785,5.4356,6.7765
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,2025,24.0,15.0665,0.7618,6.1639,7.4824
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,142.0,12.7985,0.7684,5.6216,6.9532
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,30.0,17.8669,0.6943,7.4878,9.2002
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,123,86.0,12.876,0.7786,5.7146,6.9482
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,12.0,19.6045,0.4904,9.0525,9.7743
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,32.0,13.5261,0.7764,5.5063,6.8468
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,2025,141.0,13.5184,0.7812,5.5398,6.8505
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,5.0,15.0625,0.7002,6.6668,7.9781
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,28.0,12.6766,0.7792,5.6688,6.9653
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,11.0,19.0261,0.6638,10.8608,9.7968
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,42,174.0,12.7341,0.7692,5.5305,7.0131
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,3.0,16.4289,0.6905,6.585,8.0045
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,123,110.0,12.9123,0.766,5.6557,6.9888
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,110.0,12.919,0.7655,5.6593,6.9921
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,42,129.0,12.7987,0.7698,5.5363,7.0362
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,16.0,12.9653,0.7735,5.7428,7.0686
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,123,32.0,14.6896,0.7247,6.4909,7.638
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,42,14.0,17.9398,0.4968,7.2733,9.7439
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,42,1.0,20.7681,0.6511,9.7865,10.289
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,136.0,12.7616,0.7764,5.4888,7.0046
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,137.0,13.5788,0.7755,5.5344,6.8096
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,129.0,12.7112,0.777,5.4924,6.986
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,123,111.0,12.8425,0.7747,5.65,6.9609
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,123,2.0,22.046,0.6662,11.3921,9.6339
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,123,111.0,12.8385,0.7755,5.6745,6.969
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,46.0,12.3665,0.7887,5.5009,6.7255
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,2025,51.0,12.9763,0.7776,5.3621,6.7054
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,123,9.0,22.0577,0.6733,11.3208,9.6607
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,3.0,15.8779,0.7149,6.5323,7.7407
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,37.0,12.8515,0.7645,5.5272,7.0524
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,27.0,15.9069,0.5592,6.6267,8.4276
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,2025,137.0,13.6099,0.773,5.5121,6.8511
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,2025,96.0,13.8034,0.7678,5.5874,6.8995
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,123,21.0,19.8096,0.5019,8.596,10.5784
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,42,129.0,12.8347,0.7633,5.5426,7.0311
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,96.0,13.6338,0.7785,5.5119,6.8729
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,2025,47.0,15.1545,0.7693,6.7387,7.3664
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,5.0,123,86.0,12.293,0.7818,5.4373,6.8002
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,123,27.0,16.3582,0.7421,7.3869,8.5119
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.7,123,30.0,13.9049,0.7612,6.0901,7.5214
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,129.0,13.4227,0.7832,5.4897,6.7837
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,55.0,12.4552,0.7824,5.3554,6.8294
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,24.0,12.8028,0.7735,5.6726,6.945
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,29.0,14.7598,0.7648,5.9761,7.3742
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,123,111.0,12.8063,0.7782,5.651,6.9495
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,123,64.0,12.5701,0.7833,5.6001,6.9044
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,2025,17.0,15.1802,0.7538,6.2874,7.4558
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,42,14.0,16.5663,0.7346,7.9217,8.1623
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,20.0,123,27.0,12.7092,0.7747,5.6038,6.9747
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,52.0,12.3856,0.7779,5.3639,6.7822
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,2025,12.0,18.895,0.6709,7.9848,9.6003
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,68.0,13.5877,0.775,5.5177,6.9166
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,42,167.0,12.7296,0.7743,5.498,6.986
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,55.0,12.5231,0.7818,5.3947,6.8529
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,24.0,12.9997,0.7819,5.7659,7.0255
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,42,50.0,12.5296,0.778,5.3786,7.007
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,123,62.0,12.5899,0.783,5.5087,6.8648
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,2025,137.0,13.599,0.7733,5.5089,6.8441
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,43.0,12.5165,0.7801,5.3789,6.8665
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,129.0,12.8552,0.7618,5.5607,7.0456
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,134.0,13.6872,0.7724,5.5022,6.8788
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,17.0,19.8854,0.4959,8.5011,10.5847
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,2025,45.0,15.8941,0.7511,6.6399,7.7681
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,42,124.0,12.7213,0.7722,5.5894,7.0352
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,42,52.0,12.4385,0.7836,5.3407,6.8234
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,18.0,19.2605,0.5682,9.0889,9.3081
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,2025,167.0,13.4949,0.7747,5.4849,6.7949
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,2025,137.0,13.4719,0.7821,5.5023,6.8383
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,17.0,15.1725,0.7139,6.4675,8.0141
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,42,129.0,12.8271,0.7594,5.5562,7.0736
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,2025,85.0,12.9116,0.784,5.3447,6.7369
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,123,33.0,16.827,0.697,7.2882,9.05
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,2025,21.0,16.4178,0.7201,7.0403,7.9628
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,4.0,21.5078,0.6515,10.6583,9.8519
