Model,MTL,Tasks,Learning Rate,MTL HPO,NEXT_ACTIVITY_mean,NEXT_ACTIVITY_std,NEXT_TIME_mean,NEXT_TIME_std,REMAINING_TIME_mean,REMAINING_TIME_std,Best Epoch_mean
LSTM,PCGrad,"('next_activity', 'next_time')",0.0001,None,0.658,0.002545584412271605,1.2856,0.01315218613006967,,,92.5
LSTM,GLS,"('next_activity', 'next_time')",0.0001,None,0.6625,0.005798275605729679,1.2763499999999999,0.020293964620053954,,,122.5
LSTM,UW,"('next_activity', 'next_time')",0.0001,None,0.6589,0.006222539674441679,1.2843,0.01668772003600257,,,83.5
LSTM,IMTL,"('next_activity', 'next_time')",0.0001,None,0.6608499999999999,0.0031819805153394665,1.2953000000000001,0.01682914139223978,,,86.5
LSTM,EW,"('next_activity',)",0.0001,None,0.5150666666666667,0.002281081614790104,,,,,76.66666666666667
LSTM,UW_SO,"('next_time', 'remaining_time')",0.0001,5.0,,,1.3923,0.008909545442950539,9.31405,0.275135248559685,198.0
LSTM,RLW,"('next_time', 'remaining_time')",0.0001,None,,,1.44535,0.06498311319104386,9.75955,0.005586143571375151,197.0
LSTM,CAGrad,"('next_time', 'remaining_time')",0.0001,0.3,,,1.3375,0.017536248173426566,9.1842,0.30957134880347065,199.5
LSTM,EW,"('next_time', 'remaining_time')",0.0001,None,,,1.4966,0.0026870057685088986,9.8778,0.6965001794687489,159.0
LSTM,GradDrop,"('next_time', 'remaining_time')",0.0001,None,,,1.4571,0.06632661607529816,9.5252,0.07806458864299379,199.0
LSTM,DWA,"('next_time', 'remaining_time')",0.0001,None,,,1.4616500000000001,0.04193143212436244,9.4986,0.19388867940135165,200.0
LSTM,UW_O,"('next_time', 'remaining_time')",0.0001,None,,,1.2857500000000002,0.0034648232278140937,9.81305,0.027647875144393003,197.0
LSTM,Nash_MTL,"('next_time', 'remaining_time')",0.0001,None,,,1.3966,0.08230722933011418,9.4214,0.2849640328181777,200.0
LSTM,GradNorm,"('next_time', 'remaining_time')",0.0001,2.0,,,1.32455,0.007424621202458952,9.2851,0.18101933598375633,197.0
LSTM,PCGrad,"('next_time', 'remaining_time')",0.0001,None,,,1.39905,0.10090413767532014,9.5115,0.011879393923933947,189.0
LSTM,GLS,"('next_time', 'remaining_time')",0.0001,None,,,1.32605,0.027223611075682063,10.14035,0.32420845917403257,156.5
LSTM,UW,"('next_time', 'remaining_time')",0.0001,None,,,1.3548499999999999,0.04348706704297267,9.6287,0.11101576464628798,198.5
LSTM,IMTL,"('next_time', 'remaining_time')",0.0001,None,,,1.3231,0.003535533905932662,9.1633,0.3022174382791314,197.5
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,10.0,0.6345000000000001,0.0036769552621699953,,,9.0488,0.141421356237309,194.5
LSTM,RLW,"('next_activity', 'remaining_time')",0.0001,None,0.63225,0.0031819805153394274,,,9.4722,0.02418305191657946,179.0
LSTM,CAGrad,"('next_activity', 'remaining_time')",0.0001,0.1,0.64225,0.0031819805153394274,,,9.1649,0.20944502858745648,188.5
LSTM,EW,"('next_activity', 'remaining_time')",0.0001,None,0.63505,0.0026162950903902515,,,9.13055,0.4178293970031312,187.5
LSTM,GradDrop,"('next_activity', 'remaining_time')",0.0001,None,0.6234500000000001,0.01534421715174808,,,9.28255,0.24388112883124022,197.0
LSTM,DWA,"('next_activity', 'remaining_time')",0.0001,None,0.63545,0.005586143571373738,,,9.0457,0.2541341771584458,196.5
LSTM,UW_O,"('next_activity', 'remaining_time')",0.0001,None,0.6618999999999999,0.0007071067811865089,,,9.5896,0.0093338095116614,199.0
LSTM,Nash_MTL,"('next_activity', 'remaining_time')",0.0001,None,0.6339,0.0016970562748476843,,,9.38725,0.15308861812688748,177.0
LSTM,GradNorm,"('next_activity', 'remaining_time')",0.0001,2.0,0.6585,0.0014142135623730963,,,9.251149999999999,0.1907066988860102,199.5
LSTM,PCGrad,"('next_activity', 'remaining_time')",0.0001,None,0.65645,0.005586143571373738,,,9.30845,0.14177490962790334,194.5
LSTM,GLS,"('next_activity', 'remaining_time')",0.0001,None,0.6595,0.0024041630560342714,,,9.388349999999999,0.1416334882716651,199.5
LSTM,UW,"('next_activity', 'remaining_time')",0.0001,None,0.66115,0.0014849242404917434,,,9.342600000000001,0.24975011511508746,184.5
LSTM,IMTL,"('next_activity', 'remaining_time')",0.0001,None,0.65915,0.0033234018715767215,,,9.82375,0.6482047863137091,159.0
LSTM,EW,"('remaining_time',)",0.0001,None,,,,,9.649566666666667,0.29968500685441946,195.33333333333334
LSTM,EW,"('next_time',)",0.0001,None,,,1.4024,0.05791036176713108,,,110.66666666666667
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,0.5276000000000001,0.002986636904613638,1.5637666666666667,0.06382337607282558,12.009799999999998,0.38388144003064373,159.0
