Model,MTL,Tasks,Learning Rate,MTL HPO,NEXT_ACTIVITY_mean,NEXT_ACTIVITY_std,NEXT_TIME_mean,NEXT_TIME_std,REMAINING_TIME_mean,REMAINING_TIME_std,Best Epoch_mean
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,0.8556,,1.6029,,2.78,,50.0
LSTM,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,0.8583999999999999,0.004611941023040076,1.6416666666666666,0.022196020664374323,2.7761666666666667,0.03254755495169068,50.666666666666664
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,0.8591666666666665,0.0061010927982889564,1.6424333333333332,0.027869218383968646,2.7912999999999997,0.014986327101728352,57.0
LSTM,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.8569666666666667,0.005672154205708261,1.6704666666666668,0.0338169089854961,2.8238,0.02132908811927983,98.33333333333333
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,0.8594333333333334,0.005950070027599093,1.6674333333333333,0.016915180558697264,2.8165333333333336,0.032286426456536496,112.33333333333333
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,0.8593999999999999,0.0058283788483590865,1.6678333333333333,0.019687644179366266,2.8215333333333334,0.025601627552429902,96.66666666666667
LSTM,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.8574,0.006242595614005499,1.6672333333333331,0.027806713817589555,2.8236000000000003,0.02303974826251372,80.0
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.8597666666666667,0.005225259164226547,1.6946666666666665,0.03122087976552446,2.8298,0.021220508947713747,58.0
LSTM,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,0.8584999999999999,0.005655970296951738,1.6377666666666666,0.03198395431045596,2.787333333333333,0.027283755850933178,52.0
LSTM,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.8579666666666667,0.0056589162684504745,1.6656000000000002,0.016442627527253638,2.8194666666666666,0.025130525926317804,101.66666666666667
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,0.8593000000000001,0.006579513659838392,1.6494,0.020429635336931477,2.8119333333333336,0.026789985691174474,31.333333333333332
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,0.8589666666666668,0.005052062285179543,1.6518,0.014782760229402314,2.8145000000000002,0.03314558794168508,39.666666666666664
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,0.8595666666666667,0.006092892033618628,1.6535333333333335,0.021090598221324548,2.8165,0.017395114256595054,37.0
LSTM,UW_SO,"('next_time', 'remaining_time')",0.001,3.0,,,1.6287333333333336,0.034917378672136,2.7641000000000004,0.0423561093586272,65.0
LSTM,DWA,"('next_time', 'remaining_time')",0.001,None,,,1.6327333333333334,0.03580730837878408,2.7693333333333334,0.04499048047457735,53.0
LSTM,RLW,"('next_time', 'remaining_time')",0.001,None,,,1.6307666666666665,0.03063173735414524,2.7636333333333334,0.035898514361089325,68.33333333333333
LSTM,GradDrop,"('next_time', 'remaining_time')",0.001,None,,,1.6334666666666668,0.029300568822692323,2.7792333333333334,0.030287015919917566,52.0
LSTM,CAGrad,"('next_time', 'remaining_time')",0.001,0.5,,,1.6332333333333333,0.03566305277641456,2.767,0.030362476842313118,54.666666666666664
LSTM,GradNorm,"('next_time', 'remaining_time')",0.001,2.0,,,1.6317666666666668,0.03485488966175812,2.767433333333333,0.03059286409170186,59.333333333333336
LSTM,Nash_MTL,"('next_time', 'remaining_time')",0.001,None,,,1.632,0.029900000000000062,2.7726,0.03418830209296743,63.0
LSTM,IMTL,"('next_time', 'remaining_time')",0.001,None,,,1.6425333333333334,0.025722428604883663,2.7790666666666666,0.026294549498581177,36.666666666666664
LSTM,EW,"('next_time', 'remaining_time')",0.001,None,,,1.6328333333333334,0.030893418932409083,2.7683,0.04447932103798333,62.333333333333336
LSTM,PCGrad,"('next_time', 'remaining_time')",0.001,None,,,1.6363666666666667,0.02925821821870441,2.7680333333333333,0.03866850570339293,57.333333333333336
LSTM,UW,"('next_time', 'remaining_time')",0.001,None,,,1.6328666666666667,0.02729328366711004,2.7736666666666667,0.019801346755545172,45.666666666666664
LSTM,UW_O,"('next_time', 'remaining_time')",0.001,None,,,1.6331999999999998,0.026292394337526573,2.7770333333333332,0.031942813484934746,53.0
LSTM,GLS,"('next_time', 'remaining_time')",0.001,None,,,1.6308333333333334,0.02607418902542008,2.7695333333333334,0.032879527571626335,59.333333333333336
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,20.0,0.8597666666666667,0.005598511706992604,1.6445666666666667,0.02591473197494694,,,27.0
LSTM,DWA,"('next_activity', 'next_time')",0.001,None,0.8593999999999999,0.005047771785649571,1.6439666666666666,0.026087608808270116,,,30.0
LSTM,RLW,"('next_activity', 'next_time')",0.001,None,0.8595,0.005288667128871018,1.6476,0.024490202122481645,,,30.666666666666668
LSTM,GradDrop,"('next_activity', 'next_time')",0.001,None,0.8594666666666666,0.005763968540279665,1.6425666666666665,0.020060990337800767,,,33.333333333333336
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.1,0.8596333333333334,0.0052538874496256245,1.6497666666666666,0.024277630307205304,,,27.0
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,2.0,0.8592333333333334,0.00546015872785152,1.6537,0.030634457723289356,,,33.666666666666664
