Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
CNN,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,115,30.5693,0.5052,1.8451,27.625
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,2025,72,33.4442,0.5468,2.0615,26.3876
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,42,47,32.5193,0.551,1.8303,29.0598
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,22,34.9819,0.5436,2.1293,28.5941
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,4,33.6297,0.5031,2.0748,29.3688
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,11,32.8571,0.5386,2.0514,29.1528
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,6,33.3864,0.4994,2.0669,29.2194
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,123,20,33.3545,0.5338,2.0745,29.2172
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,42,16,33.4627,0.5239,1.9215,30.0447
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,123,21,33.5447,0.5296,2.0784,29.3298
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,123,73,31.0949,0.5345,1.979,26.8566
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,123,84,31.7941,0.5633,1.9846,27.6092
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,9,35.2243,0.5029,2.1657,28.5368
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,49,31.3822,0.4906,2.0464,26.909
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,67,31.028,0.5248,1.8274,27.8002
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,42,84,30.8337,0.5082,1.8765,28.0841
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,28,34.5682,0.545,2.0634,28.0818
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,123,21,33.4407,0.5294,2.083,29.3199
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,32,33.0876,0.5508,1.8589,29.7176
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,42,59,31.2765,0.5206,1.8507,27.9684
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,20.0,123,10,33.4628,0.517,2.0736,29.2291
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,100,33.2319,0.489,2.1388,25.9193
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,2025,111,32.9592,0.505,2.12,25.7468
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,42,73,30.7563,0.4934,1.8605,27.4385
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,40,34.8473,0.5369,2.1645,27.9818
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,75,33.3485,0.5152,2.0972,26.3025
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,123,75,31.8131,0.5268,2.0229,27.5677
CNN,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,123,34,32.4679,0.5517,2.0001,28.6406
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,32,33.2408,0.5278,2.0713,29.1723
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,123,13,33.4061,0.5307,2.0723,29.2642
CNN,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,2025,95,33.6813,0.5459,2.0349,26.9085
CNN,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,66,30.8191,0.5094,1.9028,27.9809
CNN,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,9,35.9259,0.4722,2.1682,29.2615
CNN,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,2025,96,32.9953,0.4952,2.1154,25.9735
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,36,32.1985,0.5633,1.9542,28.423
CNN,EW,"('next_activity',)",0.001,None,42,35,1.5375,0.4244,,
CNN,EW,"('next_activity',)",0.001,None,2025,36,1.6298,0.4239,,
CNN,EW,"('next_activity',)",0.001,None,123,43,1.6036,0.438,,
CNN,EW,"('next_time',)",0.001,None,123,49,1.8677,,1.9702,
CNN,EW,"('next_time',)",0.001,None,2025,17,2.1081,,2.0964,
CNN,EW,"('next_time',)",0.001,None,42,44,1.9036,,1.8173,
CNN,EW,"('remaining_time',)",0.001,None,123,96,27.1241,,,26.0009
CNN,EW,"('remaining_time',)",0.001,None,2025,65,29.5242,,,25.8692
CNN,EW,"('remaining_time',)",0.001,None,42,40,27.6703,,,27.8758
