Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
CNN,RLW,"('next_time', 'remaining_time')",0.01,None,42,6.0,20.6046,,1.9003,19.5645
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.5,123,65.0,9.2826,,1.1034,8.2302
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,0.5,42,59.0,11.2041,,0.8129,11.0454
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.9,2025,142.0,11.1421,,1.1685,10.233
CNN,Scalarization,"('next_time', 'remaining_time')",0.0001,"[0.4, 0.6]",42,90.0,10.3425,,0.8149,10.3129
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.1, 0.9]",42,6.0,20.6046,,1.9003,19.5645
CNN,Scalarization,"('next_time', 'remaining_time')",0.0001,"[0.2, 0.8]",2025,140.0,10.0631,,1.1226,9.0313
CNN,Scalarization,"('next_time', 'remaining_time')",0.001,"[0.9, 0.1]",42,80.0,10.5568,,0.8231,9.9994
CNN,Scalarization,"('next_time', 'remaining_time')",0.001,"[0.2, 0.8]",2025,30.0,15.0139,,1.1255,14.0716
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,1.5,2025,72.0,9.8371,,1.1333,8.9059
CNN,Scalarization,"('next_time', 'remaining_time')",0.0001,"[0.4, 0.6]",123,59.0,12.3023,,1.0564,11.2572
CNN,GradDrop,"('next_time', 'remaining_time')",0.01,None,42,6.0,23.3273,,11.8603,19.5645
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,0.5,2025,6.0,21.4585,,2.2026,19.6369
CNN,RLW,"('next_time', 'remaining_time')",0.01,None,2025,6.0,21.4584,,2.2026,19.6369
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.9,42,90.0,10.6656,,0.836,10.4968
CNN,Scalarization,"('next_time', 'remaining_time')",0.001,"[0.1, 0.9]",2025,114.0,7.2983,,1.1156,6.7689
CNN,GLS,"('next_time', 'remaining_time')",0.001,None,42,88.0,7.2769,,0.8526,6.6943
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,3.0,2025,6.0,21.4585,,2.2026,19.6369
CNN,IMTL,"('next_time', 'remaining_time')",0.0001,None,2025,109.0,11.3871,,1.1482,10.2861
CNN,GradDrop,"('next_time', 'remaining_time')",0.0001,None,42,84.0,11.2285,,0.817,11.0069
CNN,Scalarization,"('next_time', 'remaining_time')",0.001,"[0.4, 0.6]",42,18.0,16.7684,,0.8585,16.1311
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,15.0,123,59.0,11.931,,1.0543,10.9536
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.7,42,90.0,9.5214,,0.8677,9.0205
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,5.0,123,9.0,22.203,,2.1414,19.3477
CNN,Scalarization,"('next_time', 'remaining_time')",0.0001,"[0.4, 0.6]",2025,69.0,12.1992,,1.1198,11.0038
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,15.0,42,115.0,9.8765,,0.8169,9.5552
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,20.0,2025,129.0,7.0323,,1.1255,6.3598
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,20.0,42,9.0,17.3604,,0.8837,16.6128
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,1.0,42,6.0,22.6468,,11.3094,19.5645
CNN,EW,"('next_time', 'remaining_time')",0.01,None,2025,22.0,19.919,,1.1851,18.9934
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.001,None,2025,85.0,7.2838,,1.153,6.6805
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,1.0,123,31.0,9.6399,,1.0606,8.9053
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,20.0,42,19.0,20.5111,,1.9003,19.5645
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,1.0,42,27.0,13.5927,,0.8199,13.3099
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,10.0,123,7.0,25.8534,,8.9739,19.3477
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,10.0,2025,6.0,21.4585,,2.2026,19.6369
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,7.0,123,63.0,11.8841,,1.0536,10.7574
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.5, 0.5]",123,9.0,22.203,,2.1414,19.3477
CNN,RLW,"('next_time', 'remaining_time')",0.0001,None,123,83.0,11.5621,,1.0547,10.5442
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.1,123,9.0,22.203,,2.1414,19.3477
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.5,42,19.0,20.5111,,1.9003,19.5645
CNN,UW_SO,"('next_time', 'remaining_time')",0.001,10.0,123,71.0,7.5006,,1.0616,6.6985
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.4, 0.6]",123,1.0,27.4238,,8.9727,19.3477
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,1.0,123,9.0,22.203,,2.1414,19.3477
CNN,RLW,"('next_time', 'remaining_time')",0.0001,None,2025,10.0,17.1781,,1.1725,15.9903
CNN,UW,"('next_time', 'remaining_time')",0.001,None,42,6.0,17.5591,,0.8808,17.0075
CNN,Scalarization,"('next_time', 'remaining_time')",0.001,"[0.2, 0.8]",123,75.0,7.6179,,1.0524,6.8428
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.3,42,6.0,20.6046,,1.9003,19.5645
CNN,UW_O,"('next_time', 'remaining_time')",0.001,None,42,58.0,7.3873,,0.8332,7.1625
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,7.0,2025,98.0,11.3859,,1.1197,10.5713
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.9, 0.1]",2025,6.0,15.7514,,1.113,14.8898
CNN,GLS,"('next_time', 'remaining_time')",0.0001,None,123,83.0,11.248,,1.0559,10.0601
CNN,GradDrop,"('next_time', 'remaining_time')",0.0001,None,2025,72.0,12.2576,,1.1148,11.04
CNN,GLS,"('next_time', 'remaining_time')",0.0001,None,42,38.0,11.762,,0.8203,11.6762
CNN,GradNorm,"('next_time', 'remaining_time')",0.01,1.5,123,9.0,22.203,,2.1414,19.3477
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.3,42,102.0,10.1146,,0.8292,9.9052
CNN,PCGrad,"('next_time', 'remaining_time')",0.01,None,42,6.0,20.6046,,1.9003,19.5645
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.5, 0.5]",42,6.0,20.6046,,1.9003,19.5645
CNN,Scalarization,"('next_time', 'remaining_time')",0.0001,"[0.5, 0.5]",2025,121.0,10.8086,,1.1199,9.8717
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,1.0,42,3.0,18.2601,,1.0231,17.6531
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,5.0,42,3.0,23.5581,,12.4148,19.5645
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,7.0,2025,6.0,21.4585,,2.2026,19.6369
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,15.0,2025,199.0,9.8795,,1.1227,9.0886
CNN,Scalarization,"('next_time', 'remaining_time')",0.001,"[0.7, 0.3]",123,81.0,7.4669,,1.067,6.587
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.1, 0.9]",2025,6.0,21.4585,,2.2026,19.6369
CNN,CAGrad,"('next_time', 'remaining_time')",0.001,0.3,42,125.0,8.1924,,0.8878,7.9178
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,7.0,42,6.0,20.6046,,1.9003,19.5645
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.3, 0.7]",42,6.0,23.3273,,12.4148,19.5645
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.6, 0.4]",2025,6.0,21.4578,,2.2021,19.6367
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,15.0,2025,6.0,21.4585,,2.2026,19.6369
CNN,UW_O,"('next_time', 'remaining_time')",0.001,None,2025,104.0,7.0816,,1.1598,6.2212
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.0001,None,2025,123.0,10.2274,,1.1215,9.1305
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,15.0,42,6.0,20.6046,,1.9003,19.5645
CNN,Nash_MTL,"('next_time', 'remaining_time')",0.001,None,123,104.0,7.653,,1.0691,6.5027
CNN,GradNorm,"('next_time', 'remaining_time')",0.001,2.0,42,19.0,17.6719,,0.9102,17.3595
CNN,Scalarization,"('next_time', 'remaining_time')",0.0001,"[0.1, 0.9]",2025,121.0,10.7233,,1.1175,9.6741
CNN,GLS,"('next_time', 'remaining_time')",0.01,None,2025,6.0,15.8986,,1.1204,15.0347
CNN,GradNorm,"('next_time', 'remaining_time')",0.0001,2.0,2025,90.0,11.6971,,1.1186,10.7101
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.3, 0.7]",123,9.0,22.203,,2.1414,19.3477
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.7,2025,121.0,10.8908,,1.1474,9.9196
CNN,IMTL,"('next_time', 'remaining_time')",0.01,None,123,7.0,15.848,,1.0491,14.1555
CNN,GradDrop,"('next_time', 'remaining_time')",0.01,None,123,1.0,24.7162,,7.8641,19.3477
CNN,PCGrad,"('next_time', 'remaining_time')",0.0001,None,42,62.0,10.9352,,0.815,11.0104
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.7, 0.3]",2025,11.0,20.2064,,1.9828,18.5491
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.5,123,9.0,22.203,,2.1414,19.3477
CNN,PCGrad,"('next_time', 'remaining_time')",0.001,None,42,7.0,17.804,,0.9237,17.2986
CNN,Scalarization,"('next_time', 'remaining_time')",0.001,"[0.3, 0.7]",123,46.0,8.226,,1.0499,7.4122
CNN,Scalarization,"('next_time', 'remaining_time')",0.01,"[0.2, 0.8]",2025,6.0,21.4585,,2.2026,19.6369
CNN,UW_SO,"('next_time', 'remaining_time')",0.01,3.0,123,9.0,22.203,,2.1414,19.3477
CNN,UW_SO,"('next_time', 'remaining_time')",0.0001,5.0,42,98.0,10.8607,,0.8189,10.8484
CNN,CAGrad,"('next_time', 'remaining_time')",0.0001,0.1,123,59.0,11.7844,,1.0543,10.7442
CNN,CAGrad,"('next_time', 'remaining_time')",0.01,0.7,42,6.0,20.6046,,1.9003,19.5645
CNN,EW,"('next_time',)",0.0001,None,42,23.0,0.8773,,0.8161,
CNN,EW,"('next_time',)",0.001,None,123,2.0,0.92,,1.0506,
CNN,EW,"('next_time',)",0.0001,None,123,26.0,0.9168,,1.0564,
CNN,EW,"('next_time',)",0.01,None,42,17.0,0.8701,,0.8138,
CNN,EW,"('next_time',)",0.001,None,2025,5.0,1.0404,,1.117,
CNN,EW,"('next_time',)",0.0001,None,2025,17.0,1.0443,,1.1229,
CNN,EW,"('next_time',)",0.001,None,42,9.0,0.8764,,0.817,
CNN,EW,"('next_time',)",0.01,None,2025,5.0,2.132,,2.2026,
CNN,EW,"('next_time',)",0.01,None,123,7.0,2.0038,,2.1414,
CNN,EW,"('remaining_time',)",0.01,None,2025,6.0,19.3185,,,19.6369
CNN,EW,"('remaining_time',)",0.01,None,123,9.0,20.1978,,,19.3477
CNN,EW,"('remaining_time',)",0.0001,None,123,53.0,12.0935,,,11.6125
CNN,EW,"('remaining_time',)",0.01,None,42,6.0,18.6142,,,19.5645
CNN,EW,"('remaining_time',)",0.0001,None,2025,157.0,9.5874,,,9.8961
CNN,EW,"('remaining_time',)",0.001,None,2025,2.0,17.161,,,17.1898
CNN,EW,"('remaining_time',)",0.001,None,42,61.0,6.4869,,,7.2346
CNN,EW,"('remaining_time',)",0.001,None,123,136.0,7.5884,,,7.8167
CNN,EW,"('remaining_time',)",0.0001,None,42,150.0,8.4659,,,8.9352
CNN,IMTL,"('next_time', 'remaining_time')",0.01,None,42,,,,,
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,123,59.0,10.5015,0.4518,1.0516,8.1548
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,3.0,2025,71.0,7.0474,0.4788,1.143,5.1496
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,2025,55.0,7.1982,0.51,1.1722,5.2294
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,123,68.0,7.1703,0.5116,1.0761,4.8236
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,15.0,2025,66.0,6.8215,0.5069,1.1243,4.7846
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,2025,59.0,9.081,0.4522,1.1193,6.8009
LSTM,EW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,71.0,8.1319,0.4641,1.046,5.4584
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,59.0,7.8889,0.5077,1.0903,5.2353
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,126.0,8.6184,0.4676,1.1151,6.5309
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,2025,76.0,6.9212,0.4826,1.2239,4.7957
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,42,39.0,10.0018,0.4495,0.8595,7.8258
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,51.0,7.5642,0.4873,0.854,5.2892
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,113.0,8.5705,0.4915,1.1198,6.5944
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,50.0,9.2252,0.4518,0.8273,6.5508
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,2025,100.0,9.9194,0.5112,1.1126,7.9684
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,55.0,8.6519,0.4838,1.1242,6.3173
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,2.0,123,38.0,8.8621,0.5139,1.0789,6.3726
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,70.0,6.8781,0.4988,1.1238,4.8822
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,42,32.0,8.1697,0.4742,0.8165,5.7582
LSTM,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,51.0,7.6846,0.4742,0.8137,5.0841
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,69.0,6.9504,0.4765,0.8783,4.7484
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,123,34.0,11.8383,0.5185,1.0465,10.0084
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,123,95.0,9.5209,0.4846,1.0497,7.3018
LSTM,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,57.0,7.9212,0.4896,1.0515,5.5018
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,66.0,8.0342,0.4931,1.2185,5.4812
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,123,61.0,8.0459,0.4931,1.055,5.8678
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,2025,126.0,8.5255,0.5085,1.1126,6.5746
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,68.0,10.8917,0.5027,0.8086,9.2479
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,20.0,2025,76.0,6.753,0.4823,1.1432,4.8563
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,42,53.0,7.2238,0.4892,0.8807,5.1364
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,42,43.0,7.6865,0.4587,0.83,5.0544
LSTM,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,76.0,6.6878,0.4969,1.1165,4.7558
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,45.0,11.3203,0.4988,1.0621,9.8929
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,42,43.0,7.3703,0.4907,0.8321,5.5794
LSTM,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,40.0,8.4379,0.488,1.1165,5.8292
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,42,61.0,6.8766,0.4788,0.8327,4.7529
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,123,72.0,9.9985,0.468,1.052,7.5834
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.3,123,86.0,7.3964,0.5143,1.1267,4.8654
LSTM,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,118.0,8.1125,0.4618,0.8086,6.4054
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,42,141.0,7.9676,0.485,0.8093,6.1563
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,171.0,8.0207,0.4954,0.8113,6.0838
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,42.0,8.1925,0.451,1.138,5.5333
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.01,None,42,30.0,8.8394,0.4448,0.8301,6.3729
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,42,49.0,6.9148,0.4934,0.8283,5.0518
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,99.0,6.7076,0.4576,0.8616,4.4767
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.1,2025,104.0,8.509,0.4988,1.1183,6.5567
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,19.0,13.3471,0.4973,1.1088,10.4905
LSTM,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,83.0,9.913,0.4992,1.0494,7.6799
LSTM,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,111.0,8.9917,0.4734,1.1134,6.7305
LSTM,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,76.0,7.1829,0.5285,1.1176,4.7238
LSTM,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,66.0,9.8255,0.4985,1.1164,7.8446
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,20.0,2025,81.0,8.0152,0.4633,1.1247,5.2571
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,91.0,9.1681,0.4668,0.8101,7.1645
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,55.0,7.2644,0.4815,1.1295,5.211
LSTM,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,68.0,6.8397,0.4884,1.1201,4.9476
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.1,2025,57.0,7.4193,0.4564,1.1926,4.9434
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,104.0,9.8442,0.4707,1.0473,7.4974
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,123,45.0,8.5046,0.5247,1.0945,6.0969
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,123,141.0,9.0698,0.4946,1.0505,6.6688
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,15.0,123,57.0,7.8766,0.4927,1.0593,5.1269
LSTM,RLW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,69.0,7.381,0.5216,1.0652,5.004
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,1.0,2025,52.0,8.2729,0.4703,1.1215,5.573
LSTM,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,83.0,9.0841,0.4448,1.1175,6.8306
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,2025,100.0,8.8568,0.4896,1.1142,6.814
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.7,2025,135.0,8.8457,0.4961,1.1143,6.7156
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,42,79.0,9.0791,0.4414,0.84,7.0842
LSTM,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,55.0,8.0529,0.5004,1.1155,5.4026
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.7,2025,57.0,7.8107,0.5085,1.1746,5.4923
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,43.0,7.5296,0.495,0.8412,5.6628
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,42,57.0,6.7873,0.4668,0.8869,4.6921
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,42,65.0,7.4724,0.4769,0.8615,4.9759
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,53.0,10.0456,0.4884,0.8063,8.2832
LSTM,DWA,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,73.0,6.5747,0.478,0.8448,4.3348
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,123,97.0,9.8046,0.5123,1.0528,7.6823
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,42,25.0,9.3378,0.4807,0.8176,7.194
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,123,65.0,7.1159,0.5058,1.0869,5.0716
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,123,80.0,9.9755,0.4742,1.0545,7.6368
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,123,125.0,9.0495,0.478,1.0506,6.737
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,58.0,10.6373,0.4938,1.0467,8.3063
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.5,2025,66.0,8.0621,0.4437,1.1805,5.0291
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,10.0,2025,72.0,6.8166,0.5085,1.1225,4.9538
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,1.5,2025,48.0,12.0345,0.4769,1.1351,9.3911
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.0,42,38.0,8.2596,0.4934,0.8433,6.3246
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,42,54.0,7.494,0.4614,0.8662,4.9967
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,2025,96.0,8.8285,0.4842,1.1165,6.7118
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.5,42,151.0,7.9908,0.4934,0.8143,6.2551
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,57.0,7.8574,0.5228,1.1044,5.5191
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,42,129.0,7.9897,0.4645,0.8109,6.0998
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,5.0,123,49.0,8.2383,0.4861,1.0478,6.1736
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,57.0,9.6543,0.5058,1.0706,6.8861
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,10.0,123,59.0,8.3959,0.4726,1.0514,5.841
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.001,7.0,2025,81.0,6.8097,0.4907,1.145,4.7661
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.9,123,91.0,10.0581,0.5027,1.076,7.5951
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,43.0,8.5768,0.4707,1.1446,5.8926
LSTM,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.01,None,2025,36.0,10.8342,0.4653,1.114,7.9959
LSTM,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,68.0,8.0418,0.495,1.063,5.7368
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.9,42,54.0,7.7954,0.485,0.9356,5.6739
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,42,39.0,8.2281,0.4811,0.8491,6.1094
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,3.0,2025,37.0,8.6611,0.4633,1.1144,6.1312
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,2.0,123,143.0,8.8984,0.5062,1.0529,6.773
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.5,42,171.0,7.7464,0.4973,0.811,6.0735
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,65.0,7.4698,0.5208,1.0964,5.1859
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.01,2.0,2025,35.0,12.3949,0.4884,1.1233,9.9054
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.5,2025,52.0,7.4562,0.4826,1.1776,5.3731
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,55.0,11.3114,0.4911,1.1125,9.3015
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,42,81.0,9.0117,0.4657,0.8113,7.1354
LSTM,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,58.0,7.2144,0.5162,1.0573,5.0583
LSTM,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,116.0,9.2582,0.5235,1.05,7.2434
LSTM,GradNorm,"('next_activity', 'next_time', 'remaining_time')",0.001,1.5,2025,71.0,8.4683,0.4769,1.2244,6.0564
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,0.9,123,100.0,10.3629,0.5093,1.0493,8.0911
LSTM,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.001,None,42,57.0,8.0019,0.4811,0.9449,5.4713
LSTM,DWA,"('next_activity', 'next_time', 'remaining_time')",0.01,None,123,63.0,7.8613,0.4761,1.0492,5.044
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,10.0,2025,90.0,9.0033,0.4653,1.1134,6.6404
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.01,0.3,2025,43.0,7.9387,0.4931,1.1427,5.4634
LSTM,EW,"('next_activity', 'next_time', 'remaining_time')",0.001,None,2025,71.0,6.6534,0.4753,1.1263,4.8527
LSTM,GradDrop,"('next_activity', 'next_time', 'remaining_time')",0.001,None,123,68.0,6.9248,0.5193,1.0519,4.8016
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,3.0,2025,90.0,8.8914,0.4688,1.1138,6.8375
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,2025,103.0,8.6601,0.4711,1.1153,6.4336
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.01,7.0,123,79.0,7.5672,0.4838,1.0502,4.8959
LSTM,CAGrad,"('next_activity', 'next_time', 'remaining_time')",0.001,0.1,123,65.0,7.476,0.512,1.1181,5.4469
