Model,MTL,Tasks,Learning Rate,MTL HPO,NEXT_ACTIVITY_mean,NEXT_ACTIVITY_std,NEXT_TIME_mean,NEXT_TIME_std,REMAINING_TIME_mean,REMAINING_TIME_std,Best Epoch_mean
CNN,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.7790666666666667,0.0010115993936995365,0.6004666666666667,0.014545216854118513,6.8334,0.03428950276688199,70.0
CNN,UW_O,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.7801333333333332,0.0011015141094572107,0.6018333333333333,0.0089494878810652,6.864066666666666,0.018434840203628455,59.666666666666664
CNN,GLS,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.781,0.0010816653826392123,0.6027666666666667,0.014156741621338292,6.861633333333334,0.018066635916332584,55.0
CNN,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.7736999999999999,0.001670329308849032,0.6060333333333333,0.012506131829360091,6.471966666666667,0.051235762249949426,137.66666666666666
CNN,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.7729666666666667,0.001908751773629335,0.6098,0.015132745950421578,6.476166666666667,0.042875323128034375,119.66666666666667
CNN,PCGrad,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.7746666666666666,0.0009609023536932737,0.6045666666666666,0.013609677929081672,6.487633333333332,0.0558574375829515,137.0
CNN,IMTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,0.7785333333333334,0.000642910050732872,0.6003333333333333,0.011754715365900342,6.7775,0.011484337159801744,80.33333333333333
CNN,EW,"('next_activity',)",0.0001,None,0.4999,0.005204805471869254,,,,,132.0
CNN,EW,"('remaining_time',)",0.0001,None,,,,,6.325033333333334,0.053388419468395475,166.33333333333334
CNN,EW,"('next_time',)",0.001,None,,,0.6007,0.013501111065390087,,,23.666666666666668
Transformer,EW,"('next_activity',)",0.001,None,0.7105666666666667,0.03254755495169086,,,,,55.333333333333336
Transformer,EW,"('remaining_time',)",0.0001,None,,,,,5.108066666666667,0.10275087996379084,67.0
Transformer,EW,"('next_time',)",0.0001,None,,,0.5614666666666667,0.01858664395024911,,,15.0
